title,avg_price_eur,format,avg_shipping_eur,free_shipping_pct,total_sold,total_sales_eur,last_sold,bids,removed,source_file
ROLEX 3035 3135 GMT HANDSET YG GELB GOLD OYSTER PERPETUAL SET RARE ZEIGER,189.05,Festpreis,7.07,0,1,189.05,8. Feb 2026,-,FALSE,terapeak_rolex_p39.html
ROLEX  3075 ZEIGER YG GELB GOLD OYSTER PERPETUAL RARE TRITIUM HAND LANCETTE,186.28,Festpreis,6.97,0,1,186.28,14. Jan 2026,-,FALSE,terapeak_rolex_p39.html
ROLEX 3075 ZEIGER HOUR HAND STUNDE TRITIUM MERCEDES EXPLORER GMT VINTAGE PART,64.23,Festpreis,23.17,0,1,64.23,15. Aug 2024,-,FALSE,terapeak_rolex_p39.html
ROLEX 3135 31XX WHEEL BRIDGE AUTOMATIK BRÜCKE  UHRWERK UNRUH SPARE REPAIR PART,33.1,Festpreis,6.57,0,1,33.1,7. Jan 2024,-,FALSE,terapeak_rolex_p39.html
ROLEX 3135 130 WINDING BRIDGE AUFZUGSBRÜCKE BRÜCKE  SPARE REPAIR OYSTER RESTORE,34.69,Festpreis,6.51,0,1,34.69,24. Jun 2023,-,FALSE,terapeak_rolex_p39.html
ROLEX A296 AUTOMATIC BRIDGE ROTOR BRÜCKE SPARE REPAIR OYSTER RESTORE,87.87,Festpreis,21.89,0,1,87.87,30. Dez 2024,-,FALSE,terapeak_rolex_p39.html
ROLEX SUBMARINER GMT MASTER ZEIGER HANDS GOLD MINUTE 3035 3135 1570 1575 1560,54,Festpreis,28.47,0,1,54,8. Jun 2025,-,FALSE,terapeak_rolex_p39.html
ROLEX 1575 GMT 1 SEKUNDENZEIGER HAND SUBMARINER GILT GOLD  TRITIUM,65.9,Festpreis,47.07,0,1,65.9,3. Aug 2023,-,FALSE,terapeak_rolex_p39.html
ROLEX 3135-510 DRIVING WHEEL PART SPARE REPAIR OYSTER AUTOMATIK AUTOMATIC RAD,25.41,Festpreis,6.54,0,1,25.41,18. Jun 2023,-,FALSE,terapeak_rolex_p39.html
ROLEX 1530-7917 RAD AUTOMATIC PART SPARE REPAIR OYSTER PERPETUAL RESTORE,45.47,Festpreis,7.02,0,1,45.47,1. Okt 2025,-,FALSE,terapeak_rolex_p39.html
"ROLEX 24-704-0 OYSTER KRONE CROWN SET EDELSTAHL OYSTER STAHL TUBUS 7,0mm RARE",103.03,Festpreis,6.57,0,1,103.03,12. Aug 2023,-,FALSE,terapeak_rolex_p39.html
"ROLEX 24-724-0 OYSTER KRONE CROWN SS EDELSTAHL OYSTER STAHL 7,0mm RARE",97.59,Festpreis,47.12,0,1,97.59,21. Nov 2023,-,FALSE,terapeak_rolex_p39.html
"ROLEX 24-531-8 OYSTER KRONE CROWN YG MONOBLOC OYSTER GOLD VINTAGE 5,3mm RARE",157.65,Festpreis,9.72,0,1,157.65,13. Mai 2024,-,FALSE,terapeak_rolex_p39.html
"ROLEX 24-530-8 OYSTER KRONE CROWN YG GOLD OYSTER YELLOWGOLD VINTAGE 5,3mm RARE",118.37,Festpreis,7.07,0,1,118.37,2. Mrz 2026,-,FALSE,terapeak_rolex_p39.html
ROLEX A295 720 740 BIG BUBBLE BACK AUTOMATIK ROTOR CHRONOMETER WHEEL WECHSELRAD,70.75,Festpreis,6.47,0,1,70.75,22. Feb 2024,-,FALSE,terapeak_rolex_p39.html
ROLEX A295 720 740 BIG BUBBLE BACK AUTOMATIK ROTOR CHRONOMETER OSCILLATING WEIGH,86.3,Festpreis,27.81,0,1,86.3,29. Aug 2024,-,FALSE,terapeak_rolex_p39.html
Einsatz Keramik Schwarz Innenausstattung Rosen Gold Kompatibel Für Rolex 116515,68.42,Festpreis,0,100,1,68.42,16. Mrz 2025,-,FALSE,terapeak_rolex_p39.html
ROLEX GMT MASTER INLAY BEZEL INSERT LÜNETTE COKE 16700 16710 16760 VINTAGE FADED,174.02,Festpreis,6.81,0,1,174.02,7. Mai 2025,-,FALSE,terapeak_rolex_p39.html
ROLEX 2235 HAND SET YG GELB GOLD LADY OYSTER PERPETUAL DATEJUST RARE ZEIGERSATZ,53.38,Festpreis,6.29,0,1,53.38,22. Feb 2025,-,FALSE,terapeak_rolex_p39.html
ARMBAND STRETCH REPARATUR FÜR ROLEX JUBILEE BAND BICOLOR / EDELSTAHL SERVICE,335.17,Festpreis,6.68,0,1,335.17,21. Jul 2023,-,FALSE,terapeak_rolex_p39.html
Frühling Büro Rolex 1520 1525 1530 1535 1555 1560 1570 Kompatibel Swiss Made,14.52,Festpreis,9.3,0,1,14.52,28. Okt 2024,-,FALSE,terapeak_rolex_p39.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,94.59,Festpreis,29.33,0,1,94.59,27. Jul 2025,-,FALSE,terapeak_rolex_p39.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,102.49,Festpreis,27.02,0,1,102.49,5. Dez 2023,-,FALSE,terapeak_rolex_p39.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,97.45,Festpreis,28.99,0,1,97.45,21. Feb 2024,-,FALSE,terapeak_rolex_p39.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,89.18,Festpreis,61.99,0,1,89.18,3. Sep 2024,-,FALSE,terapeak_rolex_p39.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,100.34,Festpreis,26.46,0,1,100.34,22. Okt 2023,-,FALSE,terapeak_rolex_p39.html
ROLEX Scheibe für Unruh cal 1530 1570 part 7866 balance wheel roller plateau,52.14,Festpreis,18.8,0,4,208.55,24. Okt 2024,-,FALSE,terapeak_rolex_p4.html
ROLEX Krone Crown Datejust 16200 36 mm GMT 16710 16700 Explorer II 24-604-0 6 mm,127.57,Festpreis,9.44,0,4,510.3,2. Apr 2025,-,FALSE,terapeak_rolex_p4.html
Uhr Strap Ersatz Schraube Pins Links für Rolex Uhr Band Armband Armband,24.16,Festpreis,0,100,4,96.63,23. Apr 2026,-,FALSE,terapeak_rolex_p4.html
Aufzugswelle passend für Diverse Rolex Kaliber Armbanduhr Welle Winding Stem,11.91,Festpreis,3.64,0,4,47.61,8. Okt 2023,-,FALSE,terapeak_rolex_p4.html
Zugfeder passend für Rlx 3035 3055 3075 3085 Kaliber Mainspring 3035-5009,23.23,Festpreis,4.31,0,4,92.92,10. Mai 2026,-,FALSE,terapeak_rolex_p4.html
"Rolex Krone 24-600-8. 6,0mm. Gebraucht aber im guten Zustand.",77.19,Festpreis,24.04,0,8,617.5,6. Mai 2025,-,FALSE,terapeak_rolex_p4.html
Rolex cal. 2030-2035. 4430 Anker /Pallet fork  Neu,94.91,Festpreis,19.98,0,4,379.65,12. Nov 2025,-,FALSE,terapeak_rolex_p4.html
Federstege 20mm x 2mm für Rolex vintage Springbars,19.41,Festpreis,4.47,0,4,77.62,28. Apr 2025,-,FALSE,terapeak_rolex_p4.html
"SMOOTH BEZEL RING for ROLEX DATEJUST 36mm 1600, 16000",60.11,Festpreis,4.9,0,5,300.54,19. Mai 2026,-,FALSE,terapeak_rolex_p4.html
Winding Stem Wickelschaft für 3035 3030 Bewegung Handle Bar Stem Reperatur-Teile,5.44,Festpreis,1.96,0,9,49.02,13. Mai 2024,-,FALSE,terapeak_rolex_p4.html
ROLEX VINTAGE JUBILEE ARMBAND SEGMENT 20MM STAHL STEEL VINTAGE RAR,177.33,Festpreis,9.6,50,4,709.3,30. Okt 2025,-,FALSE,terapeak_rolex_p4.html
ROLEX HERREN ARMBAND ERSATZGLIED OYSTER STAHL/STAHL 15.5MM MATT 93150,75.23,Festpreis,10.11,75,5,376.14,26. Jul 2025,-,FALSE,terapeak_rolex_p4.html
ROLEX HERREN ARMBAND ERSATZGLIED OYSTER STAHL/STAHL 15.5MM NEUE VERSION,79.83,Festpreis,8.88,75,4,319.31,8. Jan 2026,-,FALSE,terapeak_rolex_p4.html
Uhr Strap Ersatz Schraube Pins Links für Rolex Uhr Band Armband Armband,22.25,Festpreis,0,100,4,89.02,18. Mrz 2024,-,FALSE,terapeak_rolex_p4.html
Schraubtubus Generisch mit Dichtungen kompatibel zu Rolex Tubus 24-6020,23.85,Festpreis,4.03,50,4,95.37,25. Aug 2025,-,FALSE,terapeak_rolex_p4.html
#A19 ORIG ROLEX BANDGLIED GLIED 116500 116710 116520 116400 116300 126334 126300,81.47,Festpreis,11.7,0,5,407.37,18. Jul 2024,-,FALSE,terapeak_rolex_p4.html
#1302 ROLEX 24-604-0 KRONE CROWN STAHL OYSTER 6mm DATEJUST GMT MASTER 16014,132.03,Festpreis,24.71,0,4,528.12,15. Mai 2025,-,FALSE,terapeak_rolex_p4.html
#A19 ROLEX BANDGLIED GLIED 116500 116710 116520 116400 116300 126334 126300,95.22,Festpreis,6.95,0,11,1047.45,10. Mai 2026,-,FALSE,terapeak_rolex_p4.html
Glas Kunststoff Kompatibel zu Rolex 25-117 1500 1510 1550 1625 Vintage Air King,9.55,Festpreis,9.61,0,5,47.74,6. Jun 2025,-,FALSE,terapeak_rolex_p4.html
Glas Kunststoff Kompatibel Rolex 25-135 16000 16003 16013 16014 16030 16250 Dj,9.32,Festpreis,9.42,0,7,65.23,15. Mai 2025,-,FALSE,terapeak_rolex_p4.html
"#1758 ORIG. ROLEX 15,4mm GLIED LINK OYSTER DATEJUST 78360 OYSTERBAND 16200",100.62,Festpreis,12.53,0,6,603.68,26. Mai 2026,-,FALSE,terapeak_rolex_p4.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,116.39,Festpreis,59.81,0,1,116.39,28. Apr 2024,-,FALSE,terapeak_rolex_p40.html
ROLEX A260 / 645 BUBBLEBACK ZEIGER HANDS HANDSET ZEIGERSATZ OYSTER PERPETUAL,209.86,Festpreis,27.43,0,1,209.86,9. Okt 2024,-,FALSE,terapeak_rolex_p40.html
ROLEX A260 / 645 BUBBLEBACK ZEIGER HANDS HANDSET ZEIGERSATZ OYSTER PERPETUAL,232.55,Festpreis,21.98,0,1,232.55,13. Dez 2024,-,FALSE,terapeak_rolex_p40.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,121.9,Festpreis,25.84,0,1,121.9,8. Jan 2025,-,FALSE,terapeak_rolex_p40.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,165.49,Festpreis,65.19,0,1,165.49,7. Dez 2025,-,FALSE,terapeak_rolex_p40.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,112.79,Festpreis,27.26,0,1,112.79,3. Jul 2023,-,FALSE,terapeak_rolex_p40.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,140.4,Festpreis,29.08,0,1,140.4,11. Aug 2025,-,FALSE,terapeak_rolex_p40.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,128.18,Festpreis,65.57,0,1,128.18,15. Mai 2026,-,FALSE,terapeak_rolex_p40.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,77.29,Festpreis,26.22,0,1,77.29,5. Okt 2023,-,FALSE,terapeak_rolex_p40.html
ROLEX A260 / 645 BUBBLEBACK ZEIGER HANDS HANDSET ZEIGERSATZ OYSTER PERPETUAL,185.14,Festpreis,59.49,0,1,185.14,13. Nov 2024,-,FALSE,terapeak_rolex_p40.html
ROLEX A260 / 645 BUBBLEBACK ZEIGER HANDS HANDSET ZEIGERSATZ OYSTER PERPETUAL,201.37,Festpreis,65.1,0,1,201.37,4. Dez 2025,-,FALSE,terapeak_rolex_p40.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,148.11,Festpreis,65.66,0,1,148.11,21. Jan 2026,-,FALSE,terapeak_rolex_p40.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,91.64,Festpreis,66.18,0,1,91.64,4. Feb 2026,-,FALSE,terapeak_rolex_p40.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,110.39,Festpreis,61.17,0,1,110.39,10. Aug 2024,-,FALSE,terapeak_rolex_p40.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,114.12,Festpreis,63.23,0,1,114.12,29. Mai 2025,-,FALSE,terapeak_rolex_p40.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,110.45,Festpreis,61.2,0,1,110.45,6. Nov 2024,-,FALSE,terapeak_rolex_p40.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,111.97,Festpreis,60.65,0,1,111.97,27. Jan 2024,-,FALSE,terapeak_rolex_p40.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,84.8,Festpreis,6.55,0,1,84.8,14. Okt 2024,-,FALSE,terapeak_rolex_p40.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,120.45,Festpreis,22.91,0,1,120.45,15. Jul 2024,-,FALSE,terapeak_rolex_p40.html
ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,114.57,Festpreis,60.31,0,1,114.57,11. Dez 2023,-,FALSE,terapeak_rolex_p40.html
"ROLEX 5,4mm BUBBLEBACK OYSTER KRONE CROWN SS EDELSTAHL PATENT STAHL VINTAGE",118.82,Festpreis,36.74,0,1,118.82,12. Okt 2024,-,FALSE,terapeak_rolex_p40.html
"ROLEX 5,4mm BUBBLEBACK OYSTER KRONE CROWN SS EDELSTAHL PATENT STAHL VINTAGE",64.85,Festpreis,27.26,0,1,64.85,3. Jul 2023,-,FALSE,terapeak_rolex_p40.html
ROLEX BUBBLEBACK ZEIGER HAND SINGLE VINTAGE ZEIGER LOOSE OYSTER PERPETUAL,65.26,Festpreis,60.6,0,1,65.26,1. Aug 2024,-,FALSE,terapeak_rolex_p40.html
ROLEX BUBBLEBACK ZEIGER HAND SINGLE VINTAGE ZEIGER LOOSE OYSTER PERPETUAL,64.94,Festpreis,26.91,0,1,64.94,11. Dez 2023,-,FALSE,terapeak_rolex_p40.html
ROLEX DATEJUST WIDEBOY HOUR HAND STUNDEN ZEIGER GOLD ORO LANCETTE WIDE BOY DJ,65.23,Festpreis,6.48,0,1,65.23,24. Mrz 2024,-,FALSE,terapeak_rolex_p40.html
ROLEX GMT MASTER 2 II VINTAGE  16713 DIAL ZIFFERBLATT  FADED CADRAN 40MM,190.93,Festpreis,6.82,0,1,190.93,19. Apr 2025,-,FALSE,terapeak_rolex_p40.html
"NEU / NEW ROLEX 24-704-0 OYSTER KRONE CROWN SS EDELSTAHL OYSTER STAHL 7,0mm",112.02,Festpreis,6.54,0,1,112.02,3. Aug 2023,-,FALSE,terapeak_rolex_p40.html
ORIG. ROLEX HOOKED SEVEN 7 SILBER 1560 1570 1530 1520 Datumsscheibe Date Disc,214.13,Festpreis,26.42,0,1,214.13,18. Okt 2023,-,FALSE,terapeak_rolex_p40.html
ROLEX 1570 1575 ZEIGER YG GELB GOLD OYSTER PERPETUAL DATEJUST 1601 1600 TRITIUM,76.65,Festpreis,6.66,0,1,76.65,13. Jul 2023,-,FALSE,terapeak_rolex_p40.html
"ROLEX 24-530-0 OYSTER KRONE + TUBUS CROWN SS EDELSTAHL OYSTER STAHL 5,3mm RARE",93.3,Festpreis,27.33,0,1,93.3,16. Aug 2023,-,FALSE,terapeak_rolex_p40.html
"ROLEX 24-531-0 OYSTER KRONE + TUBUS CROWN SS EDELSTAHL OYSTER STAHL 5,3mm RARE",92.57,Festpreis,6.5,0,1,92.57,4. Sep 2023,-,FALSE,terapeak_rolex_p40.html
ROLEX 24-600-0 OYSTER KRONE + TUBUS CROWN SS EDELSTAHL OYSTER STAHL 6mm RARE,92.82,Festpreis,6.51,0,1,92.82,26. Jun 2023,-,FALSE,terapeak_rolex_p40.html
#833 ROLEX GMT MASTER 2 II VINTAGE 16760 16710 DIAL ZIFFERBLATT 3135 CHRONOMETER,324.57,Festpreis,27.77,0,1,324.57,24. Jul 2023,-,FALSE,terapeak_rolex_p40.html
#833 ROLEX GMT MASTER 2 II VINTAGE 16760 16710 DIAL ZIFFERBLATT 3135 VINTAGE,324.16,Festpreis,61.07,0,1,324.16,4. Jul 2023,-,FALSE,terapeak_rolex_p40.html
#835 RESTORED ROLEX SUBMARINER DATE 16610 / 16800 SCHWARZ ZIFFERBLATT 3035 3135,121.58,Festpreis,27.33,0,1,121.58,16. Aug 2023,-,FALSE,terapeak_rolex_p40.html
#835 ROLEX GMT MASTER 2 II VINTAGE 16760 16710 DIAL ZIFFERBLATT 3135 CHRONOMETER,282.07,Festpreis,58.66,0,1,282.07,4. Okt 2023,-,FALSE,terapeak_rolex_p41.html
#835 ROLEX GMT MASTER 2 II VINTAGE 16760 16710 DIAL ZIFFERBLATT 3135 CHRONOMETER,241.37,Festpreis,6.15,0,1,241.37,18. Jan 2025,-,FALSE,terapeak_rolex_p41.html
#835 ROLEX GMT MASTER 2 II VINTAGE 16760 16710 DIAL ZIFFERBLATT 3135 CHRONOMETER,295.46,Festpreis,27.2,0,1,295.46,20. Nov 2023,-,FALSE,terapeak_rolex_p41.html
#907 ROLEX INLAY BEZEL INSERT LÜNETTE SUBMARINER 16610 16800 SCHWARZ BLACK,145.03,Festpreis,26.45,0,1,145.03,2. Okt 2023,-,FALSE,terapeak_rolex_p41.html
"#891 ROLEX 24-530-0 OYSTER KRONE TUBUS CROWN SS EDELSTAHL OYSTER 5,3mm SET",102.39,Festpreis,26.31,0,1,102.39,8. Okt 2023,-,FALSE,terapeak_rolex_p41.html
#891 ROLEX 24-603-0 OYSTER KRONE TUBUS CROWN SS EDELSTAHL OYSTER 6mm SET,105.46,Festpreis,6.38,0,1,105.46,23. Apr 2024,-,FALSE,terapeak_rolex_p41.html
#891 ROLEX 24-603-0 OYSTER KRONE TUBUS CROWN SS EDELSTAHL OYSTER 6mm SET,109.05,Festpreis,6.31,0,1,109.05,17. Okt 2023,-,FALSE,terapeak_rolex_p41.html
"#891 ROLEX 24-530-8 OYSTER KRONE TUBUS CROWN YG GOLD OYSTER 5,3mm SET",129.8,Festpreis,6.83,0,1,129.8,6. Jun 2025,-,FALSE,terapeak_rolex_p41.html
#1033 ROLEX DAY DATE 1803 PIE PAN WEIß RESTORED  DIAL  ZIFFERBLATT,520.83,Festpreis,6.17,0,1,520.83,6. Jan 2025,-,FALSE,terapeak_rolex_p43.html
#1033 DEFEKT ROLEX GMT MASTER DIAL CAL. 3135 3035 REF 16713 ZIFFERBLATT,83.49,Festpreis,26.91,0,1,83.49,11. Dez 2023,-,FALSE,terapeak_rolex_p43.html
#1033 DEFEKT ROLEX PERPETUAL DATE DIAL CAL. 3135 3035 REF 15203 ZIFFERBLATT,84.35,Festpreis,6.51,0,1,84.35,17. Jul 2024,-,FALSE,terapeak_rolex_p43.html
#1033 DEFEKT ROLEX PERPETUAL DATEJUST LADY (26) DIAL CAL 2035 2135 ZIFFERBLATT,53.77,Festpreis,27.36,0,1,53.77,16. Jan 2024,-,FALSE,terapeak_rolex_p43.html
#1064 ROLEX 1530 1520 1560 1570 DATUMSSCHEIBE DATE DISC OPEN 6 & 9 SILBER,155.63,Festpreis,6.92,0,1,155.63,6. Apr 2026,-,FALSE,terapeak_rolex_p43.html
#1100 +1337 ROLEX DATEJUST 36 ROMAN CAL 3035 3135 REF 16234 16014 2ZIFFERBLATT,388.68,Festpreis,0,100,1,388.68,28. Jan 2025,-,FALSE,terapeak_rolex_p43.html
#1100 RESTORED ROLEX DATEJUST 36 ROMAN CAL 3035 3135 REF 16234 16014 ZIFFERBLATT,137.76,Festpreis,6.84,0,1,137.76,10. Jun 2025,-,FALSE,terapeak_rolex_p43.html
#1033 ROLEX DAYTONA 16520 ZENITH 4030 RESTORED SCHWARZ BLACK DIAL  ZIFFERBLATT,781.35,Festpreis,26.66,0,1,781.35,21. Apr 2024,-,FALSE,terapeak_rolex_p43.html
ROLEX 1570 1575 1675 GMT HANDSET YG GELB GOLD OYSTER PERPETUAL SET RARE ZEIGER,270.74,Festpreis,6.49,0,1,270.74,2. Feb 2024,-,FALSE,terapeak_rolex_p44.html
ROLEX BUBBLEBACK ZEIGER HAND LOT VINTAGE ZEIGER LOOSE OYSTER PERPETUAL,176.56,Festpreis,60.4,0,1,176.56,11. Feb 2024,-,FALSE,terapeak_rolex_p44.html
#1132 ROLEX 3035 3135 HANDSET ZEIGER ZEIGERSATZ GMT MASTER PEPSI RAR STAHL,351.74,Festpreis,26.84,0,1,351.74,2. Apr 2024,-,FALSE,terapeak_rolex_p44.html
#1167 ROLEX 2235 BRÜCKE RÄDERWERK PART SPARE REPAIR OYSTER PERPETUAL BRIDGE,72.07,Festpreis,26.13,0,1,72.07,24. Feb 2025,-,FALSE,terapeak_rolex_p44.html
#1237 ROLEX STELLDRÜCKER ROSEGOLD STELLSTIFT CELLINI CORRECTOR PIN PUSHER,734.15,Festpreis,67.84,0,1,734.15,3. Dez 2024,-,FALSE,terapeak_rolex_p44.html
#1237 NEU ROLEX B32-33329-D1 BANDGLIED 126600  17mm OYSTER GLIED LINK EDELSTAHL,156.68,Festpreis,6.41,0,1,156.68,24. Apr 2024,-,FALSE,terapeak_rolex_p44.html
#1122 ROLEX 3235-105 PLATINE FEDERHAUSBRÜCKE BARREL BRIDGE WERKSPLATINE PART,60.78,Festpreis,27.12,0,1,60.78,2. Jun 2024,-,FALSE,terapeak_rolex_p44.html
#1122 ROLEX 3235-105 PLATINE FEDERHAUSBRÜCKE BARREL BRIDGE WERKSPLATINE PART,54.14,Festpreis,27.78,0,1,54.14,9. Sep 2024,-,FALSE,terapeak_rolex_p44.html
#1122 ROLEX 3235-105 PLATINE FEDERHAUSBRÜCKE BARREL BRIDGE WERKSPLATINE PART,60.27,Festpreis,6.44,0,1,60.27,13. Mai 2024,-,FALSE,terapeak_rolex_p44.html
#1122 ROLEX 3235-140 PLATINE AUTOMATIKBRÜCKE AUTOMATIC BRIDGE WERKSPLATINE PART,51.48,Festpreis,27.15,0,1,51.48,21. Mai 2024,-,FALSE,terapeak_rolex_p44.html
A12 ROLEX 1570 1575 ZEIGER YG GELB GOLD OYSTER PERPETUAL DATEJUST 1601 1600,67.29,Festpreis,26.41,0,1,67.29,8. Dez 2024,-,FALSE,terapeak_rolex_p44.html
"#1027 ZIFFERBLATT FÜR ROLEX 6694 OYSTERDATE 27,7mm PRECISION CAL: 1225 1215 ROT",143.29,Festpreis,25.86,0,1,143.29,19. Dez 2024,-,FALSE,terapeak_rolex_p44.html
"#1027 ZIFFERBLATT FÜR ROLEX DAY DATE 18038 18238 28,7mm CAL: 3055 3155 WEIß",184.97,Festpreis,26.69,0,1,184.97,27. Jun 2024,-,FALSE,terapeak_rolex_p44.html
"ROLEX 24-704-0 OYSTER KRONE CROWN SS EDELSTAHL OYSTER STAHL VINTAGE 7,0mm RARE",99.29,Festpreis,29.08,0,1,99.29,3. Sep 2025,-,FALSE,terapeak_rolex_p44.html
ROLEX Oyster Armband Glied Bracelet Link Oyster Perpetual 36 Stahl Steel,32.26,Auktion,4.57,0,1,32.26,18. Jun 2024,2,FALSE,terapeak_rolex_p44.html
#1171 ROLEX B56002-Y5 SCHRAUBE BATTERIEKONTAKT 5035 5055 OYSTERQUARTZ SCREW,29,Festpreis,26.87,0,1,29,27. Mrz 2025,-,FALSE,terapeak_rolex_p45.html
#1171 ROLEX 5055 5035 6012 BATTERIEKONTAKT ELEKTRONIK CONTACT OYSTERQUARTZ,108.5,Festpreis,27.29,0,1,108.5,11. Aug 2024,-,FALSE,terapeak_rolex_p45.html
#1285 ROLEX 24-704-8 OYSTER KRONE CROWN YG MONOBLOC OYSTER GOLD DAYTONA,141.58,Festpreis,6.56,0,1,141.58,5. Apr 2025,-,FALSE,terapeak_rolex_p45.html
Tiges Rolex 1030-6946 1035 1036 1040 1055 1065 1066 Kompatibel Neu Perfekt,16.67,Festpreis,9.26,0,1,16.67,20. Jun 2024,-,FALSE,terapeak_rolex_p45.html
#1289 ORIG. ROLEX 116400GV MiLGAUSS G212521 SWIMPRUF HANG TAG ANHÄNGER SCHILD,31.45,Festpreis,0,100,1,31.45,26. Nov 2024,-,FALSE,terapeak_rolex_p45.html
#1289 ORIG. ROLEX 16610LV SUBMARINER V949606 SWIMPRUF HANG TAG ANHÄNGER SCHILD,42.69,Festpreis,0,100,1,42.69,9. Jun 2025,-,FALSE,terapeak_rolex_p45.html
#1289 ORIG. ROLEX  OYSTER SWIMPRUF HANG TAG ANHÄNGER HANGTAG GREEN TAG,26.72,Festpreis,0,100,1,26.72,26. Nov 2024,-,FALSE,terapeak_rolex_p45.html
#1289 ORIG. ROLEX X SERIAL OYSTER SWIMPRUF HANG TAG ANHÄNGER HANGTAG GREEN TAG,29.9,Festpreis,7.03,0,1,29.9,27. Jul 2025,-,FALSE,terapeak_rolex_p45.html
#1289 ORIG. ROLEX  OYSTER SWIMPRUF HANG TAG ANHÄNGER HANGTAG GREEN TAG,27.53,Festpreis,0,100,1,27.53,29. Okt 2024,-,FALSE,terapeak_rolex_p45.html
#1289 ORIG. ROLEX S SERIAL OYSTER SWIMPRUF HANG TAG ANHÄNGER HANGTAG GREEN TAG,27.78,Festpreis,0,100,1,27.78,9. Aug 2024,-,FALSE,terapeak_rolex_p45.html
"#1291 ROLEX BOOKLET ""YOUR ROLEX OYSTER"" ENGLISCH BESCHREIBUNG ANLEITUNG ZUBEHÖR",24.81,Festpreis,0,100,1,24.81,10. Sep 2024,-,FALSE,terapeak_rolex_p45.html
"#1291 ROLEX BOOKLET ""IHRE ROLEX OYSTER"" DEUTSCH BESCHREIBUNG ANLEITUNG ZUBEHÖR",39.29,Festpreis,13.56,0,1,39.29,29. Jan 2025,-,FALSE,terapeak_rolex_p45.html
"#1289 ROLEX BOOKLET ""ROLEX DATEJUST"" DEUTSCH BESCHREIBUNG ANLEITUNG ZUBEHÖR",31.5,Festpreis,0,100,1,31.5,6. Dez 2024,-,FALSE,terapeak_rolex_p45.html
#1302 ORIG. ROLEX 24-703-0 KRONE TUBUS CROWN STAHL OYSTER VINTAGE 7mm SUBMARINER,93.52,Festpreis,6.51,0,1,93.52,17. Mrz 2025,-,FALSE,terapeak_rolex_p45.html
#1302 ORIG. ROLEX 24-703-0 KRONE TUBUS CROWN STAHL OYSTER VINTAGE 7mm SUBMARINER,92.97,Festpreis,6.48,0,1,92.97,2. Apr 2025,-,FALSE,terapeak_rolex_p45.html
#1302 ORIG. ROLEX 24-703-0 KRONE TUBUS CROWN STAHL OYSTER VINTAGE 7mm SUBMARINER,122.43,Festpreis,28.37,0,1,122.43,13. Apr 2025,-,FALSE,terapeak_rolex_p45.html
#1302 ORIG. ROLEX 24-703-0 KRONE TUBUS CROWN STAHL OYSTER VINTAGE 7mm SUBMARINER,115.61,Festpreis,6.99,0,1,115.61,1. Jun 2026,-,FALSE,terapeak_rolex_p45.html
