item_number,title,price_eur,currency,condition,seller_type,sold_date_iso,sold_date_raw,is_sold,shipping_eur,free_shipping,best_offer,location,seller,url,source_page
127747815284,Rolex 16710 16700 GMT MASTER Pepsi Insert Aluminium Inlay Lünette Bezel NOS,979.0,EUR,Gebraucht,Gewerblich,2026-05-17,17. Mai 2026,1,6.9,0,0,,almawatches 100% positiv (3.677),https://www.ebay.de/itm/127747815284,ebay_sold_p9.html
406644637606,GENERIC Gelbe Zeiger Set für Rolex Datejust 16233 Cal. 3035/3135 Kaliber: 30...,25.0,EUR,Neu,Gewerblich,2026-05-17,17. Mai 2026,1,19.0,0,0,"Sofort-Kaufen +EUR 19,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","fornitura_boccacci 99,9% positiv (4.089)",https://www.ebay.de/itm/406644637606,ebay_sold_p9.html
168017843253,Ultra Rare Original Rolex Daytona Zenith Cosc Day Date Submariner Gmt Year '90,50.0,EUR,Neu (Sonstige),Privat,2026-05-17,17. Mai 2026,1,15.0,0,1,"Preisvorschlag akzeptiert +EUR 15,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",caronda 100% positiv (1.037),https://www.ebay.de/itm/168017843253,ebay_sold_p9.html
127846158746,ROLEX BEZEL PROTECTOR SEA DWELLER 4000 SUBMARINER 39mm INSIDE NUMBER 21 VINTAGE,39.9,EUR,Neu (Sonstige),Gewerblich,2026-05-17,17. Mai 2026,1,7.15,0,0,"Sofort-Kaufen +EUR 7,15 Lieferung  Spanien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",deluxemarketmadrid 100% positiv (1.739),https://www.ebay.de/itm/127846158746,ebay_sold_p9.html
182180950247,Verlängerungsglied Stahl kompatibel zum Rolex Oyster Herren Armband 93150,59.95,EUR,Neu,Gewerblich,2026-05-17,17. Mai 2026,1,0.0,1,0,,watchparts24 100% positiv (71.339),https://www.ebay.de/itm/182180950247,ebay_sold_p9.html
127864776939,Rolex Jubilee Vintage Stahl  Faltschließe 62523 H 14,150.0,EUR,Gebraucht,Privat,2026-05-17,17. Mai 2026,1,7.0,0,0,,molinas22 100% positiv (240),https://www.ebay.de/itm/127864776939,ebay_sold_p9.html
161881660245,"LÜNETTE & EINSATZ FÜR ROLEX GMT 1670, 1675, 16750, 16753 16758 BRAUN SILBER SCHIENEN",140.67,EUR,Neu,Gewerblich,2026-05-17,17. Mai 2026,1,10.42,0,0,"Sofort-Kaufen +EUR 10,42 Lieferung  Vereinigte Staaten von Amerika Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","ewatchparts 99,9% positiv (225.086)",https://www.ebay.de/itm/161881660245,ebay_sold_p9.html
267665237474,Rolex Katalog Sammlung  2012–2023,27.5,EUR,Neu (Sonstige),Privat,2026-05-17,17. Mai 2026,1,10.0,0,0,,buccaneersbay 100% positiv (332),https://www.ebay.de/itm/267665237474,ebay_sold_p9.html
276402931086,NEU Rolex 29-295-2-C5 Glasdichtung Explorer Submariner GMT x1 Stück,38.0,EUR,Brand New - Neu Original,,2026-05-16,16. Mai 2026,1,25.0,0,1,"oder Preisvorschlag +EUR 25,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",millerighetime_by_arriwatch 100% positiv (913),https://www.ebay.de/itm/276402931086,ebay_sold_p9.html
377184576026,"Pepsi Mk3 Keramik Lünetteneinsatz Rolex GMT Master II Ref. 116710 , 126710",289.0,EUR,Neu (Sonstige),Privat,2026-05-16,16. Mai 2026,1,25.8,0,1,"oder Preisvorschlag +EUR 25,80 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",gi_ta13 100% positiv (17),https://www.ebay.de/itm/377184576026,ebay_sold_p9.html
177513218741,Rolex Day-Date - Reklame Werbeanzeige Original-Werbung 1971 (2),2.99,EUR,Gebraucht,Privat,2026-05-16,16. Mai 2026,1,1.95,0,1,,"jaydee01 99,5% positiv (7.025)",https://www.ebay.de/itm/177513218741,ebay_sold_p9.html
177513218765,Rolex Oyster Perpetual - Reklame Werbeanzeige Original-Werbung 2004,1.95,EUR,Gebraucht,Privat,2026-05-16,16. Mai 2026,1,1.95,0,0,,"jaydee01 99,5% positiv (7.025)",https://www.ebay.de/itm/177513218765,ebay_sold_p9.html
177849367429,Rolex Datejust - Reklame Werbeanzeige Original-Werbung 1960,4.95,EUR,Gebraucht,Privat,2026-05-16,16. Mai 2026,1,1.95,0,0,,"jaydee01 99,5% positiv (7.025)",https://www.ebay.de/itm/177849367429,ebay_sold_p9.html
177849367434,Rolex Datejust - Reklame Werbeanzeige Original-Werbung 1973,4.95,EUR,Gebraucht,Privat,2026-05-16,16. Mai 2026,1,1.95,0,0,,"jaydee01 99,5% positiv (7.025)",https://www.ebay.de/itm/177849367434,ebay_sold_p9.html
178131379730,"ROLEX Preisliste 2020/2021, neu, original, ungelesen",12.0,EUR,Neu,Privat,2026-05-16,16. Mai 2026,1,1.0,0,0,,"breitlingfan 98,2% positiv (1.175)",https://www.ebay.de/itm/178131379730,ebay_sold_p9.html
318208111181,Rolex Submariner Booklet Set 4 Teilig  - deutsch 1999 -,99.0,EUR,Gebraucht,Gewerblich,2026-05-16,16. Mai 2026,1,0.0,1,0,,blackpen4810 100% positiv (9.414),https://www.ebay.de/itm/318208111181,ebay_sold_p9.html
188375591042,ROLEX DATEJUST SILBER ZIFFERBLATT FÜR 16000 16014 16220 16234 MIT RÖMISCHEN ZAHLEN,299.0,EUR,Gebraucht,Privat,2026-05-16,16. Mai 2026,1,1.0,0,0,"1 Gebot +EUR 45,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",meteora25 100% positiv (159),https://www.ebay.de/itm/188375591042,ebay_sold_p9.html
394505718194,Rolex Yacht-Master Booklet - Set - 5-Teilig - Englisch von 9.2003 -,145.0,EUR,Gebraucht,Gewerblich,2026-05-16,16. Mai 2026,1,0.0,1,1,,veluzia65 100% positiv (335),https://www.ebay.de/itm/394505718194,ebay_sold_p9.html
377184663623,Rolex Servicekarte Service Card Von Rolex Original Rolex Worle Service NFC Karte,179.0,EUR,Gebraucht,Privat,2026-05-16,16. Mai 2026,1,6.19,0,1,,"dxbf-86 99,5% positiv (331)",https://www.ebay.de/itm/377184663623,ebay_sold_p9.html
403834434785,ROLEX 2230-540 RAD WHEEL PART SPARE REPAIR OYSTER PERPETUAL RESTORE REVERSING,29.0,EUR,Gebraucht,Gewerblich,2026-05-16,16. Mai 2026,1,6.95,0,0,,state_of_time 100% positiv (3.803),https://www.ebay.de/itm/403834434785,ebay_sold_p9.html
236520353040,Rolex Lady DatejustZifferblatt Ref. 69173 79173 / Kaliber 2135 2235 Gold,100.0,EUR,Neu (Sonstige),Privat,2026-05-16,16. Mai 2026,1,6.19,0,0,,q_1919 0% positiv (8),https://www.ebay.de/itm/236520353040,ebay_sold_p9.html
205327489388,Rolex Date 1500 1501 1505 Very Early Rare Dial for 34mm,499.0,EUR,Gebraucht,Gewerblich,2026-05-16,16. Mai 2026,1,29.0,0,1,"oder Preisvorschlag +EUR 29,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",watchmydial 100% positiv (460),https://www.ebay.de/itm/205327489388,ebay_sold_p9.html
306931591675,Rolex 1675 Vintage Insert Bezel,500.0,EUR,Gebraucht,Privat,2026-05-16,16. Mai 2026,1,1.0,0,0,"1 Gebot +EUR 15,00 Lieferung  Frankreich Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","aurelieconigli0 89,7% positiv (89)",https://www.ebay.de/itm/306931591675,ebay_sold_p9.html
206006272716,ORIGINAL  LÜNETTE KLICKFEDER FÜR ROLEX GMT MASTER II 116710 116710LN 1167 (Z848),45.0,EUR,Neu (Sonstige),Gewerblich,2026-05-16,16. Mai 2026,1,5.0,0,0,,kian-werke 100% positiv (7.720),https://www.ebay.de/itm/206006272716,ebay_sold_p9.html
205097871582,Rolex Vintage 6635 7205 7835 Outer Clasp Date Air King Daytona Oyster BIG Logo,189.0,EUR,Gebraucht,Gewerblich,2026-05-15,15. Mai 2026,1,29.0,0,1,"oder Preisvorschlag +EUR 29,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",watchmydial 100% positiv (460),https://www.ebay.de/itm/205097871582,ebay_sold_p9.html
168364221725,Original Rolex Armband Oysterflex schwarz 350501 F 350501 E Daytona Yachtmaster Sub,850.0,EUR,Gebraucht,Privat,2026-05-15,15. Mai 2026,1,30.0,0,1,"Preisvorschlag akzeptiert +EUR 30,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",caronda 100% positiv (1.037),https://www.ebay.de/itm/168364221725,ebay_sold_p9.html
126598965049,ROLEX Hands Zeiger RADIUM Vintage ALPHA RARE used Original Gold 5500 1520,349.0,EUR,Gebraucht,Gewerblich,2026-05-15,15. Mai 2026,1,5.9,0,1,,almawatches 100% positiv (3.677),https://www.ebay.de/itm/126598965049,ebay_sold_p9.html
164313726107,Dichtungen komplett Kit Gaskets for Rolex Submariner 16610 16613 16618,17.9,EUR,Neu,Gewerblich,2026-05-15,15. Mai 2026,1,13.5,0,0,"Sofort-Kaufen +EUR 13,50 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","sabaec 99,9% positiv (22.965)",https://www.ebay.de/itm/164313726107,ebay_sold_p9.html
186097715437,ROLEX 3035 5066 Clip Schwingmasse GENERIC SPRING CLIP FOR ROTOR SWISS,23.0,EUR,Neu,Gewerblich,2026-05-15,15. Mai 2026,1,13.0,0,0,"Sofort-Kaufen +EUR 13,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","watchparts-italy 99,5% positiv (3.454)",https://www.ebay.de/itm/186097715437,ebay_sold_p9.html
117172645966,"Rolex GMT-Master II 16710 ""Coke"" Ring Einsatz schwarz/rot + Mantel + Dichtung",133.0,EUR,Gebraucht,Privat,2026-05-15,15. Mai 2026,1,9.0,0,1,"oder Preisvorschlag +EUR 9,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","pol.00 97,8% positiv (540)",https://www.ebay.de/itm/117172645966,ebay_sold_p9.html
186237233375,ROLEX GMT 16710 16700 16760 Klickfeder Ring Swiss Made 317-16710 Generic Beze,17.0,EUR,Neu,Gewerblich,2026-05-15,15. Mai 2026,1,13.0,0,0,"Sofort-Kaufen +EUR 13,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","watchparts-italy 99,5% positiv (3.454)",https://www.ebay.de/itm/186237233375,ebay_sold_p9.html
137080970560,Rolex Masterpiece Pearlmaster 80318 69298 80298 18k Yellow Gold Link 14mm,279.99,EUR,Gebraucht,Privat,2026-05-15,15. Mai 2026,1,6.19,0,1,,mastamm-75 100% positiv (266),https://www.ebay.de/itm/137080970560,ebay_sold_p9.html
157886526262,Rolex Lady-Datejust Zifferblatt mit Uhrwerk 26 mm,81.0,EUR,Gebraucht,Privat,2026-05-15,15. Mai 2026,1,32.0,0,0,,"fynn20025 93,8% positiv (253)",https://www.ebay.de/itm/157886526262,ebay_sold_p9.html
127099640551,ROLEX CARDHOLDER BOOKLET GENUINE 2015 WALLET GREEN TARJETERO ORIGINAL 4119209.34,39.9,EUR,Neu (Sonstige),Gewerblich,2026-05-15,15. Mai 2026,1,7.15,0,0,"Sofort-Kaufen +EUR 7,15 Lieferung  Spanien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",deluxemarketmadrid 100% positiv (1.739),https://www.ebay.de/itm/127099640551,ebay_sold_p9.html
384048347518,Aluminium Bezel Lünette Inlay *coke* schwarz-rot Kompatibel Rolex GMT Master II,35.0,EUR,Neu (Sonstige),Gewerblich,2026-05-15,15. Mai 2026,1,5.0,0,0,,"sekowatchworld 99,1% positiv (1.120)",https://www.ebay.de/itm/384048347518,ebay_sold_p9.html
127595398218,"ROLEX Cellini Uhrwerk Kaliber 1601, für Ref. 4082 mit Zifferblatt und Zeiger",450.0,EUR,Gebraucht,Privat,2026-05-15,15. Mai 2026,1,0.0,1,1,,pinodisilvestre 100% positiv (1.325),https://www.ebay.de/itm/127595398218,ebay_sold_p9.html
327156790607,BERGEON Original Ref: 5537 Schlüssel zum Öffnen und Schließen ROLEX OYSTER Gehäuseböden...,115.0,EUR,Neu (Sonstige),Privat,2026-05-15,15. Mai 2026,1,1.0,0,1,"1 Gebot Preisvorschlag akzeptiert +EUR 33,00 Lieferung  Frankreich Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",bond2c 100% positiv (1.133),https://www.ebay.de/itm/327156790607,ebay_sold_p9.html
326830863056,Rolex Datumsscheibe GMT Master II Kaliber 3135,190.0,EUR,Gebraucht,Gewerblich,2026-05-15,15. Mai 2026,1,7.99,0,1,,prime-timeparts 100% positiv (254),https://www.ebay.de/itm/326830863056,ebay_sold_p9.html
173255048812,TRIEBFEDER HGA für Rolex Datejust 3035 16013 16014 16019 16030 16253 16800 16600,26.01,EUR,Neu,Gewerblich,2026-05-15,15. Mai 2026,1,10.42,0,0,"Sofort-Kaufen +EUR 10,42 Lieferung  Vereinigte Staaten von Amerika Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","ewatchparts 99,9% positiv (225.086)",https://www.ebay.de/itm/173255048812,ebay_sold_p9.html
404243058465,ROLEX BUBBLEBACK ZEIGER HANDS HANDSET VINTAGE ZEIGERSATZ OYSTER PERPETUAL,127.08,EUR,Gebraucht,Gewerblich,2026-05-15,15. Mai 2026,1,6.95,0,0,,state_of_time 100% positiv (3.803),https://www.ebay.de/itm/404243058465,ebay_sold_p9.html
404462692130,#896 NOS NEU ORIGINAL ROLEX 1030 1035 1055 7123 BALANCE COMPLETE WHEEL UNRUH NEW,599.99,EUR,Gebraucht,Gewerblich,2026-05-15,15. Mai 2026,1,9.5,0,0,,state_of_time 100% positiv (3.803),https://www.ebay.de/itm/404462692130,ebay_sold_p9.html
147254066447,Daytona 116500LN Garantiekarte Garantie 100% Authentic,1200.0,EUR,Gebraucht,Privat,2026-05-14,14. Mai 2026,1,0.0,1,1,Preisvorschlag akzeptiert Gratis Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen,5c74y_63 100% positiv (40),https://www.ebay.de/itm/147254066447,ebay_sold_p9.html
318049180404,"FIBBIA AD ARDIGLIONE DA 16 MM IN ACCIAIO INOSSIDABILE, COLORE SILVER.",36.9,EUR,Neu (Sonstige),Privat,2026-05-14,14. Mai 2026,1,16.9,0,0,"Sofort-Kaufen +EUR 16,90 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",shady0-90 100% positiv (19),https://www.ebay.de/itm/318049180404,ebay_sold_p9.html
366408682045,rolex submariner date 5513 case back genuine vintage-fondello funzionante orig.,440.0,EUR,Gebraucht,Privat,2026-05-14,14. Mai 2026,1,59.0,0,1,"oder Preisvorschlag +EUR 59,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",mrkhs26 100% positiv (24),https://www.ebay.de/itm/366408682045,ebay_sold_p9.html
166232479164,"Plexiglas für 25-19 30,50mm 19-2 Rolex Crystal Glass Uhrenglas Verre 5512 5513",8.9,EUR,Neu,Gewerblich,2026-05-14,14. Mai 2026,1,13.5,0,0,"Sofort-Kaufen +EUR 13,50 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","sabaec 99,9% positiv (22.965)",https://www.ebay.de/itm/166232479164,ebay_sold_p9.html
126598940906,ROLEX tritium Zifferblatt DATEJUST Oysterquartz 17013 5035 DIAL GOLD 36mm,479.0,EUR,Gebraucht,Gewerblich,2026-05-14,14. Mai 2026,1,6.9,0,1,,almawatches 100% positiv (3.677),https://www.ebay.de/itm/126598940906,ebay_sold_p9.html
227203728719,Rolex 2130-0916 Wie Neu Dämpfer Unruh Unten ohne Schmuck,53.9,EUR,Gebraucht,Gewerblich,2026-05-14,14. Mai 2026,1,29.0,0,1,"oder Preisvorschlag +EUR 29,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",*rarecollections 100% positiv (1.384),https://www.ebay.de/itm/227203728719,ebay_sold_p9.html
388662726200,Rolex Händlerkatalog Buch Dealer Catalogue Book 2000/01,250.0,EUR,Gebraucht,Gewerblich,2026-05-14,14. Mai 2026,1,14.9,0,1,"oder Preisvorschlag +EUR 14,90 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","luxurytime.shop 99,8% positiv (2.110)",https://www.ebay.de/itm/388662726200,ebay_sold_p9.html
388680260587,Rolex Daytona libretto corredo orologio watch booklet 7.2015 italiano,80.0,EUR,Gebraucht,Gewerblich,2026-05-14,14. Mai 2026,1,14.9,0,1,"Preisvorschlag akzeptiert +EUR 14,90 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","luxurytime.shop 99,8% positiv (2.110)",https://www.ebay.de/itm/388680260587,ebay_sold_p9.html
257475897464,Original Rolex GMT Master Pepsi Bezel Insert Inlay B 315-16700 16710 16760 NEU,490.0,EUR,Neu,Privat,2026-05-14,14. Mai 2026,1,6.19,0,0,,frosch996 100% positiv (1.879),https://www.ebay.de/itm/257475897464,ebay_sold_p9.html
186245086300,"ROLEX 1530 7919, SPULENLEITRADSTEIN, UNTEN",18.0,EUR,Neu,Gewerblich,2026-05-14,14. Mai 2026,1,13.0,0,0,"Sofort-Kaufen +EUR 13,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","watchparts-italy 99,5% positiv (3.454)",https://www.ebay.de/itm/186245086300,ebay_sold_p9.html
188316990186,Katalog Rolex 2023/2024 Uhr Armbanduhr Damen Herren 262 Seiten Hardcover Buch,9.99,EUR,Gebraucht,Privat,2026-05-14,14. Mai 2026,1,3.99,0,0,,zaubermaus.2011 96% positiv (83),https://www.ebay.de/itm/188316990186,ebay_sold_p9.html
117076650432,Uhrenkatalog und Schmuck Katalog 2014 - 2015 in Rolex Cartier Baume & Mercier.,39.0,EUR,Gebraucht,Privat,2026-05-14,14. Mai 2026,1,5.79,0,1,,mergim24 100% positiv (671),https://www.ebay.de/itm/117076650432,ebay_sold_p9.html
406612581726,#1778 ORIGINAL ROLEX 25-117 ACRYLGLAS 1500 1501 DATE 1625 TURNOGRAPH 5700 USED,89.99,EUR,Gebraucht,Gewerblich,2026-05-14,14. Mai 2026,1,6.95,0,0,,state_of_time 100% positiv (3.803),https://www.ebay.de/itm/406612581726,ebay_sold_p9.html
186430964136,Stahlarmband mit Faltschließe Jubile Style kompatibel mit Rolex Uhren 17 mm,39.95,EUR,Neu,Gewerblich,2026-05-14,14. Mai 2026,1,0.0,1,0,,watchparts24 100% positiv (71.339),https://www.ebay.de/itm/186430964136,ebay_sold_p9.html
183024608651,RLX Acryl Glas kompatibel Rolex Tropic 19 Superdomed für Rolex Submariner 5513,49.95,EUR,Neu,Gewerblich,2026-05-14,14. Mai 2026,1,0.0,1,0,,watchparts24 100% positiv (71.339),https://www.ebay.de/itm/183024608651,ebay_sold_p9.html
326364429415,"Rolex Daytona 6263, 6265. Submariner 1680, 1680-8. Twinlock Krone und kronenrohr",250.0,EUR,Neu (Sonstige),Privat,2026-05-14,14. Mai 2026,1,20.0,0,0,"Sofort-Kaufen +EUR 20,00 Lieferung  Dänemark Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",misser10 100% positiv (477),https://www.ebay.de/itm/326364429415,ebay_sold_p9.html
188375635453,ROLEX DAY DATE BOOKLET SET 1986 ENGLISCHE VERSION 18038 18039 DAYDATE LIBRETTI,180.0,EUR,Gebraucht,Privat,2026-05-14,14. Mai 2026,1,1.0,0,1,"1 Gebot Preisvorschlag akzeptiert +EUR 36,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",meteora25 100% positiv (159),https://www.ebay.de/itm/188375635453,ebay_sold_p9.html
357981852619,"ROLEX Leder-Etui für Papiere, grün",19.0,EUR,Neu (Sonstige),Gewerblich,2026-05-14,14. Mai 2026,1,7.0,0,0,,"uhren-pforzheimde 98,5% positiv (282)",https://www.ebay.de/itm/357981852619,ebay_sold_p9.html
306897038794,"ROLEX Uhrenkatalog 2023 - 2024, Hardcover, 258 Seiten",25.0,EUR,Neu,Privat,2026-05-14,14. Mai 2026,1,14.0,0,0,"Sofort-Kaufen +EUR 14,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",norton04it 100% positiv (122),https://www.ebay.de/itm/306897038794,ebay_sold_p9.html
177656441968,Rolex 3000-3035-5068-Ruota inversione automatico,75.0,EUR,Gebraucht,Privat,2026-05-14,14. Mai 2026,1,20.0,0,0,"Sofort-Kaufen +EUR 20,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",refanoro79 100% positiv (244),https://www.ebay.de/itm/177656441968,ebay_sold_p9.html
406326134099,GENERIC Kompatible Stop Langhantel für ROLEX Cal. 2035 (NEU),20.0,EUR,Neu,Gewerblich,2026-05-14,14. Mai 2026,1,19.0,0,0,"Sofort-Kaufen +EUR 19,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","fornitura_boccacci 99,9% positiv (4.089)",https://www.ebay.de/itm/406326134099,ebay_sold_p9.html
198051791159,Rolex Cal.2030/2035 Ref.4440,40.0,EUR,Gebraucht,Gewerblich,2026-05-14,14. Mai 2026,1,18.0,0,0,"Sofort-Kaufen +EUR 18,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",combattiamolacrisi 100% positiv (8.907),https://www.ebay.de/itm/198051791159,ebay_sold_p9.html
116850837390,ROLEX VINTAGE KALENDER 2007 - 2008 CALENDAR,69.0,EUR,Neu (Sonstige),Gewerblich,2026-05-14,14. Mai 2026,1,0.0,1,1,,chromoff_group 100% positiv (1.390),https://www.ebay.de/itm/116850837390,ebay_sold_p9.html
157840319162,"Swiss Uhrenglas kompatibel mit Rolex 6505, 6619, 6623, 6718, 6719 - 1 Stück",50.09,EUR,Neu (Sonstige),Gewerblich,2026-05-14,14. Mai 2026,1,6.95,0,0,"Sofort-Kaufen +EUR 6,95 Lieferung  Frankreich Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","timed_horlogerie 80,3% positiv (270)",https://www.ebay.de/itm/157840319162,ebay_sold_p9.html
126598973410,ORIGINAL ROLEX Movement Barrel WHEEL Federhaus 3135 3130 Part 310 Arbor 3185,45.0,EUR,Gebraucht,Gewerblich,2026-05-14,14. Mai 2026,1,4.9,0,1,,almawatches 100% positiv (3.677),https://www.ebay.de/itm/126598973410,ebay_sold_p9.html
196088293097,ROLEX TUDOR REFERENZ 7974 TEILE ORIGINAL KAL. GEWICHTE 350 355 380 385 FEF 380-2,12.0,EUR,Neu (Sonstige),Gewerblich,2026-05-14,14. Mai 2026,1,6.0,0,0,"Sofort-Kaufen +EUR 6,00 Lieferung  Frankreich Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",ocoeurdutemps 100% positiv (12.322),https://www.ebay.de/itm/196088293097,ebay_sold_p9.html
266854926985,Rolex 1100 6615.1 Banking Pin Original Neu NOS (1x aus Packung),20.0,EUR,Neu (Sonstige),Privat,2026-05-14,14. Mai 2026,1,15.0,0,1,"oder Preisvorschlag +EUR 15,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",vanvan66 100% positiv (1.083),https://www.ebay.de/itm/266854926985,ebay_sold_p9.html
127843656113,Rolex GMT Master Haltering Lünetteneinlage 1675 (Retainer Ring),85.5,EUR,Gebraucht,Privat,2026-05-14,14. Mai 2026,1,3.5,0,1,,"didi241956 98,4% positiv (160)",https://www.ebay.de/itm/127843656113,ebay_sold_p9.html
183514004187,ROLEX 3135 250 UMLENKRAD KOMPATIBEL Rolex SET WHEEL SWISS MADE,22.0,EUR,Neu (Sonstige),Gewerblich,2026-05-14,14. Mai 2026,1,13.0,0,0,"Sofort-Kaufen +EUR 13,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","watchparts-italy 99,5% positiv (3.454)",https://www.ebay.de/itm/183514004187,ebay_sold_p9.html
297778109114,ROLEX Submariner 16803 GMT Gold Minutenzeiger Minute Hand cal 3035 3135 Tritium,140.0,EUR,Gebraucht,Gewerblich,2026-05-14,14. Mai 2026,1,7.0,0,1,,luxini_hamburg 100% positiv (3.973),https://www.ebay.de/itm/297778109114,ebay_sold_p9.html
226347208909,Rolex 3135 Part 360 Center Seconds Wheel Secondi Centro H.590,48.0,EUR,Neu (Sonstige),Privat,2026-05-14,14. Mai 2026,1,12.0,0,0,"Sofort-Kaufen +EUR 12,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",cloxywatch 100% positiv (194),https://www.ebay.de/itm/226347208909,ebay_sold_p9.html
366404727521,rolex submariner date 5513 case back genuine vintage-fondello funzionante orig.,440.0,EUR,Gebraucht,Privat,2026-05-14,14. Mai 2026,1,59.0,0,1,"oder Preisvorschlag +EUR 59,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",mrkhs26 100% positiv (24),https://www.ebay.de/itm/366404727521,ebay_sold_p9.html
277743792535,NEU Rolex 25-7035-J1 Saphirglas InBlister Datejust Submariner GMT Explorer II,448.0,EUR,Neu,Gewerblich,2026-05-14,14. Mai 2026,1,25.0,0,0,"Sofort-Kaufen +EUR 25,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",millerighetime_by_arriwatch 100% positiv (913),https://www.ebay.de/itm/277743792535,ebay_sold_p9.html
160922464671,SAPHIR UHR GLAS FÜR LADY ROLEX DATEJUST OYSTER PERPETUAL BICOLOR 179173,36.43,EUR,Neu,Gewerblich,2026-05-14,14. Mai 2026,1,10.42,0,0,"Sofort-Kaufen +EUR 10,42 Lieferung  Vereinigte Staaten von Amerika Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","ewatchparts 99,9% positiv (225.086)",https://www.ebay.de/itm/160922464671,ebay_sold_p9.html
397883438450,Original Rolex Oyster Precision Zifferblatt Silber Sunbeam Vintage 6426 X3,179.0,EUR,Gebraucht,Gewerblich,2026-05-13,13. Mai 2026,1,9.9,0,1,,"strolchi007 99,3% positiv (1.336)",https://www.ebay.de/itm/397883438450,ebay_sold_p9.html
186237177763,PASSEND FÜR ROLEX SUBMARINER SEADWILLER 14060 16660 KUPPLUNG LÜNETTENFEDER AFTERMARKET,21.0,EUR,Neu,Gewerblich,2026-05-13,13. Mai 2026,1,13.0,0,0,"Sofort-Kaufen +EUR 13,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","watchparts-italy 99,5% positiv (3.454)",https://www.ebay.de/itm/186237177763,ebay_sold_p9.html
205724200483,"ROLEX 1530 Setting Lever Cod. 7881 Calib: 1520, 1525, 1530, 1570, + screw  (O83)",48.0,EUR,Gebraucht,Gewerblich,2026-05-13,13. Mai 2026,1,5.0,0,0,,kian-werke 100% positiv (7.720),https://www.ebay.de/itm/205724200483,ebay_sold_p9.html
147304598126,Original Rolex Ladegerät Brücke für Cal. 3185 - Original Ersatzteil,115.0,EUR,Gebraucht,Privat,2026-05-13,13. Mai 2026,1,10.0,0,1,"oder Preisvorschlag +EUR 10,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",aderaldo_time 100% positiv (1),https://www.ebay.de/itm/147304598126,ebay_sold_p9.html
